TweetID,HandLabel,AnnotatorID
424577658748665858,Neutral,23
424578068058226688,Negative,33
424578068058226688,Neutral,33
424578340431732736,Negative,33
424578654258331648,Positive,33
424579927196065792,Neutral,23
424580202220359681,Negative,7
424580873821093888,Negative,23
424581056260759552,Neutral,23
424582246885257216,Neutral,23
424582511524868096,Positive,33
424583161176408064,Neutral,33
424583890431647744,Positive,33
424583890431647744,Positive,33
424584634983530497,Neutral,23
424584634983530497,Positive,33
424584719783976960,Neutral,7
424585505586823168,Neutral,23
424585505586823168,Positive,33
424586209470320640,Neutral,33
424586209470320640,Neutral,23
424586944803504128,Neutral,23
424587596917137408,Negative,33
424587763292180481,Neutral,33
424587969660735488,Neutral,23
424587969660735488,Negative,33
424588436268265472,Negative,23
424588494229749760,Negative,7
424588937873866752,Negative,33
424588937873866752,Neutral,23
424589916417556480,Negative,23
424590577494392832,Positive,23
424590708461563904,Positive,33
424591497368174592,Neutral,33
424591658643378176,Neutral,33
424592048587436032,Positive,23
424592878695112704,Neutral,33
424592878695112704,Neutral,23
424593244593614848,Negative,7
424593500580360192,Neutral,23
424594002605002753,Neutral,23
424594786306494464,Negative,23
424595262884286464,Neutral,23
424595262884286464,Neutral,33
424595423257702400,Neutral,33
424595423257702400,Neutral,33
424596045935300609,Neutral,33
424596438103097344,Positive,33
424596505844920320,Negative,23
424596645083242496,Neutral,23
424596991411499008,Negative,7
424597200690487296,Positive,33
424597200690487296,Neutral,23
424597800614383616,Positive,23
424598130667966465,Neutral,23
424598380401405952,Negative,33
424598692986114048,Neutral,33
424599063292829696,Neutral,33
424599325973680128,Positive,23
424599896788701184,Neutral,23
424600061235195905,Neutral,7
424600151324643331,Neutral,23
424600479197192192,Positive,23
424600479197192192,Positive,33
424600851718864896,Neutral,23
424601300429733889,Neutral,23
424601854379851776,Neutral,33
424602150661263360,Positive,33
424602557424472064,Positive,33
424602557424472064,Positive,33
424603165409832960,Neutral,23
424603521720541184,Positive,7
424603521720541184,Positive,33
424603608445751296,Neutral,23
424603969524998144,Positive,23
424604012273745920,Positive,23
424604058264297472,Positive,33
424604058264297472,Positive,23
424604297834139648,Negative,33
424604462951706624,Positive,33
424604637078253568,Neutral,33
424605058789949440,Positive,23
424605654087512064,Negative,7
424605991939088384,Neutral,23
424606315642490880,Positive,23
424606587945091072,Neutral,33
424606742434283520,Neutral,23
424607023628828672,Positive,33
424607196832624641,Positive,33
424607403108081664,Negative,33
424607853027274752,Negative,23
424608749341245440,Neutral,7
424608808565227520,Negative,33
424608808565227520,Negative,23
424609714748792832,Neutral,23
424609958014255104,Neutral,23
424610610928951296,Neutral,23
424610610928951296,Positive,33
424611525316210688,Negative,33
424611860303052800,Neutral,33
424611860303052800,Neutral,33
424612066628861952,Positive,23
424612404073603072,Negative,23
424612548244406272,Positive,7
424612964688068608,Neutral,23
424614202129780736,Negative,33
424614868566548480,Negative,33
424614868566548480,Negative,33
424615377377566720,Positive,23
424615962193563648,Neutral,23
424616492257542144,Negative,23
424616718493679616,Neutral,23
424617577923739648,Negative,33
424618050017853440,Neutral,33
424618675183054848,Neutral,33
424618910327926784,Negative,23
424619539335507968,Neutral,23
424619965095100417,Neutral,23
424620681268318208,Neutral,23
424620774423416832,Negative,23
424620774423416832,Negative,33
424620860797091840,Negative,33
424620860797091840,Negative,33
424621184915746816,Neutral,33
424623308932669440,Neutral,23
424624620767944706,Negative,23
424624845171986433,Neutral,23
424624845171986433,Positive,33
424625037958979584,Negative,23
424625242062209024,Neutral,23
424625604890484736,Positive,33
424626453758873600,Negative,33
424626584747016192,Neutral,33
424626970534506496,Negative,23
424627226538438656,Negative,23
424627548228943872,Neutral,23
424628626118934530,Negative,23
424629528355287040,Positive,33
424629814201315328,Negative,33
424630391312351232,Positive,23
424631042373193728,Negative,23
424631229015945216,Negative,7
424631921730416640,Neutral,23
424631921730416640,Neutral,33
424632076080783360,Positive,23
424632152291303424,Neutral,23
424632415630286848,Neutral,23
424632676608643072,Neutral,33
424632880338583552,Positive,33
424633209306238977,Negative,33
424634000704303104,Positive,23
424634000704303104,Positive,33
424634255994781696,Positive,7
424634559884308481,Negative,23
424635124274057216,Neutral,23
424635541405974528,Neutral,23
424635541405974528,Negative,33
424635684737937408,Positive,33
424635876711231489,Negative,33
424636078104924161,Negative,33
424636513687961601,Positive,23
424636758974689280,Negative,7
424636975032066049,Neutral,23
424637022041423872,Neutral,23
424637302183559168,Neutral,23
424637981442334720,Positive,33
424638225517277184,Negative,33
424638540673081344,Neutral,33
424638827173797888,Neutral,23
424639296696352768,Negative,23
424639903335710720,Negative,23
424640131879165952,Neutral,23
424640327065300992,Neutral,23
424640443091910656,Neutral,23
424640572562083840,Neutral,33
424640847179546624,Neutral,33
424640847179546624,Negative,33
424640987215187968,Positive,33
424640987215187968,Positive,33
424641157092892673,Neutral,23
424641482881253377,Negative,7
424641637697204224,Negative,23
424641991981694976,Negative,23
424642144000024577,Neutral,23
424642484250345472,Neutral,23
424642558359511040,Negative,33
424642817139687424,Positive,33
424643278978306048,Negative,33
424644031168012288,Negative,7
424644031168012288,Negative,33
424644508681527296,Neutral,23
424644780816338944,Neutral,23
424644894267682816,Negative,33
424644894267682816,Negative,23
424645647908622336,Negative,33
424645837273464832,Positive,33
424646336248832000,Negative,33
424646574128365569,Positive,23
424646574128365569,Positive,33
424646717632692224,Negative,33
424646717632692224,Neutral,23
424647176170782720,Positive,7
424647310300020736,Positive,33
424647310300020736,Neutral,23
424647425920626688,Positive,23
424647507873128448,Negative,23
424647507873128448,Neutral,33
424647744855093248,Neutral,23
424647843635150848,Positive,33
424648114403024896,Neutral,33
424648842580353025,Neutral,23
424649386548015104,Neutral,7
424649386548015104,Neutral,33
424649532928827392,Neutral,23
424650117178605568,Neutral,23
424650604263133184,Neutral,23
424650924141723648,Negative,23
424651153243373568,Negative,33
424651397800665088,Positive,33
424651805155672064,Negative,33
424652690111881216,Positive,23
424652806666993664,Positive,33
424652806666993664,Neutral,23
424653625064181760,Negative,7
424654122831212544,Negative,23
424654538659078144,Neutral,23
424654660662599680,Neutral,23
424655265967796224,Neutral,33
424655265967796224,Neutral,33
424655688703684609,Positive,33
424656020816670720,Negative,33
424656959212883968,Neutral,23
424657109847126016,Negative,7
424657109847126016,Negative,33
424657601885138944,Neutral,23
424657831585783808,Neutral,23
424658505216163840,Neutral,23
424658894472757248,Positive,33
424659127923523584,Negative,33
424660236205441024,Negative,23
424660612107366400,Neutral,7
424661649367523328,Neutral,23
424662693459791872,Positive,33
424663570237095936,Neutral,23
424663942837714944,Neutral,23
424664281741664256,Neutral,33
424664764439363584,Negative,33
424665099379703808,Positive,33
424665099379703808,Positive,33
424666722835001344,Neutral,23
424666722835001344,Negative,33
424667646786043904,Negative,7
424668008066605056,Neutral,23
424669329356251136,Neutral,23
424669776921636865,Positive,23
424671492551761921,Neutral,33
424671813105618944,Negative,33
424672563155841024,Negative,23
424673894599884800,Negative,23
424677400098533376,Negative,33
424677400098533376,Negative,23
424678315362758656,Negative,33
424681236343164929,Negative,7
424681404551540736,Neutral,23
424681572978393089,Positive,23
424681572978393089,Positive,33
424682650419609600,Neutral,23
424682650419609600,Neutral,33
424684123396272128,Negative,33
424685124563636226,Neutral,33
424685124563636226,Neutral,33
424685623820419072,Neutral,33
424685623820419072,Neutral,33
424689039879315456,Negative,23
424692586905743360,Neutral,23
424692586905743360,Neutral,33
424693529772695552,Negative,23
424694119613472768,Negative,33
424694119613472768,Negative,23
424695432229306368,Neutral,23
424698605971443712,Positive,33
424698605971443712,Positive,33
424698900486684673,Positive,33
424701106417963008,Positive,23
424702406694141952,Positive,7
424707863945035776,Positive,23
424710276290580481,Neutral,23
424727365520879616,Positive,33
424731623415087104,Neutral,33
424731623415087104,Positive,33
424761499065016320,Positive,33
424763358844579840,Positive,23
424774083235315712,Neutral,23
424781909676544001,Negative,7
424785919313711104,Positive,23
424786795973595136,Positive,23
424787608087326720,Negative,23
424789259808014336,Neutral,33
424789259808014336,Positive,33
424794527439028224,Negative,33
424798639010365440,Positive,33
424802114825486337,Positive,23
424803800340529152,Negative,7
424804397957513216,Negative,23
424805622736248832,Neutral,23
424806131111063552,Neutral,23
424806375227932672,Neutral,23
424808402095968256,Negative,33
424808810038177792,Neutral,33
424809926435688449,Negative,33
424810218212454400,Negative,33
424810218212454400,Neutral,23
424812533224980480,Negative,7
424812533224980480,Negative,33
424813605302042624,Negative,23
424814746966061056,Neutral,23
424815094082846720,Negative,23
424817284377759744,Neutral,33
424817569661714432,Negative,33
424818478357700608,Negative,33
424818478357700608,Negative,33
424818897649668096,Neutral,23
424819182933663744,Neutral,23
424820016916492288,Negative,33
424820694325923840,Neutral,23
424820694325923840,Negative,33
424821257050529792,Neutral,23
424823037859745792,Negative,33
424824314979155968,Neutral,33
424825139038269440,Positive,33
424825530421354496,Neutral,23
424826233554472961,Positive,23
424827446870171649,Negative,23
424827446870171649,Neutral,33
424828110962716672,Neutral,23
424828584411545600,Neutral,23
424828846882717696,Neutral,23
424829243298570240,Neutral,33
424829637844557824,Neutral,33
424830099591270400,Neutral,33
424830099591270400,Negative,33
424830527758020609,Neutral,23
424830610973425664,Neutral,23
424830610973425664,Negative,33
424830920664039424,Neutral,23
424830920664039424,Neutral,33
424831150667075584,Neutral,33
424831252697726976,Negative,23
424831430011912192,Negative,23
424832482367000576,Positive,33
424832725288505345,Neutral,33
424833044256915457,Negative,33
424833167003226112,Negative,23
424833167003226112,Neutral,33
424833612404363264,Negative,23
424833931427741696,Negative,7
424835095996796929,Negative,33
424835095996796929,Neutral,23
424836133533810688,Neutral,23
424836463470333952,Neutral,23
424836463470333952,Neutral,33
424836686368239617,Neutral,33
424836686368239617,Negative,33
424836868250021888,Positive,33
424837424448303104,Neutral,33
424837995036827648,Neutral,23
424838352316424192,Negative,23
424838777421303808,Neutral,23
424838886590644224,Neutral,23
424839509134413825,Neutral,33
424839509134413825,Neutral,23
424840337501454336,Negative,33
424840456233824256,Neutral,33
424840772026777600,Negative,33
424840988268720128,Negative,23
424841542646628352,Negative,23
424841832892096512,Negative,23
424841832892096512,Negative,33
424842215937286144,Negative,23
424842452307292160,Negative,23
424842931548454912,Negative,33
424843749412581376,Negative,33
424843903515525120,Neutral,23
424844009883049984,Neutral,23
424844852744818688,Negative,7
424845128050569216,Positive,23
424845470205108225,Neutral,23
424845470205108225,Neutral,33
424846476553248768,Negative,23
424847278277275649,Neutral,33
424847733791686656,Negative,33
424847733791686656,Neutral,33
424848449155366912,Neutral,33
424848756476223488,Neutral,23
424849474566242304,Negative,7
424849959855611904,Negative,23
424850134296694784,Negative,23
424850567265914880,Positive,23
424850904509345792,Negative,33
424851047174381569,Positive,33
424851745731534848,Negative,33
424851745731534848,Negative,33
424852438030757888,Negative,33
424852438030757888,Negative,23
424852857410445312,Positive,23
424854902515716096,Neutral,23
424855449096048640,Positive,23
424855907378675712,Neutral,23
424856569793105921,Positive,33
424856854737723393,Neutral,33
424857050309750784,Neutral,33
424857314802167808,Neutral,23
424858100793741312,Negative,7
424858760050659328,Negative,23
424859051022118912,Neutral,23
424859222476869632,Neutral,23
424859577856065537,Negative,33
424859658529275905,Negative,33
424859819296583680,Negative,23
424860016295051264,Negative,33
424860016295051264,Negative,23
424860111551860736,Negative,7
424860208805203968,Neutral,23
424860365956997120,Positive,23
424860568885800962,Positive,23
424860856929628160,Negative,23
424861052631670784,Neutral,33
424861264503123968,Positive,33
424861357713141761,Neutral,33
424861357713141761,Neutral,33
424861940393844737,Neutral,23
424862241209745408,Neutral,7
424862439944257536,Negative,23
424862756240916480,Neutral,23
424862915766673408,Neutral,23
424863040165924864,Negative,23
424863225696772096,Negative,33
424863225696772096,Neutral,33
424863400061964288,Negative,33
424863536977035264,Negative,33
424863777893670912,Neutral,23
